# LAST version 1608
#
# a=52 b=1 A=26 B=2 e=113 d=67 x=112 y=41 z=112 D=1e+06 E=400402
# R=01 u=2 s=2 S=1 M=0 T=0 m=10 l=1 n=10 k=1 w=1000 t=4.14426 j=3 Q=0
# apples
# Reference sequences=164 normal letters=1066000
# lambda=0.241518 K=0.285126
#
#     A   C   G   T   M   S   K   W   R   Y   B   D   H   V
# A   4  -6  -6  -5   2  -6  -5   2   2  -5  -6   1   1   1
# C  -6   6  -6  -6   2   3  -6  -6  -6   2   1  -6   1   1
# G  -6  -6   6  -6  -6   3   2  -6   2  -6   1   1  -6   1
# T  -5  -6  -6   4  -5  -6   2   2  -5   2   1   1   1  -6
# M   2   2  -6  -5   2   0  -6   0   1  -1  -2  -1   1   1
# S  -6   3   3  -6   0   3   0  -6   0   0   1  -1  -1   1
# K  -5  -6   2   2  -6   0   2   0  -1   1   1   1  -1  -2
# W   2  -6  -6   2   0  -6   0   2   0   0  -1   1   1  -1
# R   2  -6   2  -5   1   0  -1   0   2  -6  -2   1  -1   1
# Y  -5   2  -6   2  -1   0   1   0  -6   2   1  -1   1  -2
# B  -6   1   1   1  -2   1   1  -1  -2   1   1   0   0  -1
# D   1  -6   1   1  -1  -1   1   1   1  -1   0   1   0   0
# H   1   1  -6   1   1  -1  -1   1  -1   1   0   0   1   0
# V   1   1   1  -6   1   1  -2  -1   1  -2  -1   0   0   1
#
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length, raw score
ORANGE_id98_len10000	APPLE_id98_len10000	96.22	10203	197	56	988	11190	988	11001	0	1.54e+04	12189	12000	44144
ORANGE_id97_len1000	APPLE_id97_len1000	96.07	1017	24	6	1002	2018	1002	2002	0	1.52e+03	3016	3000	4346
ORANGE_id97_len2000	APPLE_id97_len2000	94.98	2033	69	9	3033	1001	1001	3000	0	3e+03	4033	4000	8600
ORANGE_id97_len5000	APPLE_id97_len5000	95.15	5093	155	27	6093	1001	1000	6000	0	7.44e+03	7092	7000	21355
ORANGE_id97_len10000	APPLE_id97_len10000	95.69	10132	305	42	11132	1001	1001	11000	0	1.52e+04	12132	12000	43485
ORANGE_id96_len1000	APPLE_id96_len1000	95.14	1008	38	6	2016	1009	1001	1997	0	1.46e+03	3016	3000	4188
ORANGE_id96_len2000	APPLE_id96_len2000	93.18	2053	92	16	1000	3052	1000	3004	0	2.85e+03	4048	4000	8182
ORANGE_id96_len5000	APPLE_id96_len5000	95.02	5058	194	21	6058	1001	1001	6000	0	7.41e+03	7058	7000	21263
ORANGE_id96_len10000	APPLE_id96_len10000	94.58	10134	415	45	1001	11134	1001	11000	0	1.47e+04	12134	12000	42051
ORANGE_id95_len1000	APPLE_id95_len1000	92.44	1018	59	5	2023	1006	999	1998	0	1.42e+03	3021	3000	4066
ORANGE_id95_len2000	APPLE_id95_len2000	92.83	2035	110	12	1001	3035	1001	2999	0	2.81e+03	4036	4000	8064
ORANGE_id95_len5000	APPLE_id95_len5000	93.37	5065	272	21	6064	1000	1001	6001	0	7.14e+03	7064	7000	20488
ORANGE_id95_len10000	APPLE_id95_len10000	93.73	10162	479	59	997	11158	997	11000	0	1.43e+04	12158	12000	41129
ORANGE_id94_len1000	APPLE_id94_len1000	91.42	1026	63	9	1001	2026	1001	2001	0	1.36e+03	3025	3000	3897
ORANGE_id94_len2000	APPLE_id94_len2000	93.34	2028	108	9	1000	3027	1000	3000	0	2.86e+03	4027	4000	8212
ORANGE_id94_len5000	APPLE_id94_len5000	93.52	5049	274	19	6049	1001	1005	6000	0	7.18e+03	7053	7000	20609
ORANGE_id94_len10000	APPLE_id94_len10000	93.35	10103	568	34	1002	11104	1002	11000	0	1.43e+04	12104	12000	40936
ORANGE_id93_len1000	APPLE_id93_len1000	91.55	1018	69	5	1000	2017	1000	2000	0	1.37e+03	3017	3000	3926
ORANGE_id93_len2000	APPLE_id93_len2000	92.41	2017	136	8	1001	3017	1001	3000	0	2.78e+03	4017	4000	7962
ORANGE_id93_len5000	APPLE_id93_len5000	92.28	5064	325	25	6067	1004	1000	5997	0	6.88e+03	7066	7000	19753
ORANGE_id93_len10000	APPLE_id93_len10000	91.89	10117	703	38	1001	11117	1001	11000	0	1.38e+04	12117	12000	39536
ORANGE_id92_len1000	APPLE_id92_len1000	89.07	1016	98	4	2014	999	1000	2002	0	1.27e+03	3013	3000	3642
ORANGE_id92_len2000	APPLE_id92_len2000	90.09	2059	149	17	997	3055	997	3000	0	2.63e+03	4055	4000	7544
ORANGE_id92_len5000	APPLE_id92_len5000	89.94	5100	416	27	999	6098	999	6001	0	6.53e+03	7097	7000	18738
ORANGE_id92_len10000	APPLE_id92_len10000	90.33	10167	812	58	1001	11167	1001	10996	0	1.3e+04	12171	12000	37446
ORANGE_id91_len1000	APPLE_id91_len1000	89.99	1009	90	3	1001	2009	1001	1998	0	1.3e+03	3011	3000	3739
ORANGE_id91_len2000	APPLE_id91_len2000	89.20	2027	192	9	3027	1001	1001	3000	0	2.54e+03	4027	4000	7276
ORANGE_id91_len5000	APPLE_id91_len5000	89.78	5076	431	26	6092	1017	1001	5988	0	6.46e+03	7092	7000	18535
ORANGE_id91_len10000	APPLE_id91_len10000	89.78	10137	900	48	1000	11136	1000	11000	0	1.29e+04	12136	12000	36918
ORANGE_id90_len1000	APPLE_id90_len1000	89.47	1016	90	4	2016	1001	1002	2000	0	1.32e+03	3017	3000	3770
ORANGE_id90_len2000	APPLE_id90_len2000	88.38	2031	206	9	1000	3030	1000	3000	0	2.49e+03	4030	4000	7137
ORANGE_id90_len5000	APPLE_id90_len5000	87.73	5102	524	33	1001	6102	1001	6000	0	6.08e+03	7102	7000	17446
ORANGE_id90_len10000	APPLE_id90_len10000	89.08	10110	993	41	11109	1000	1003	11001	0	1.26e+04	12111	12000	36212
ORANGE_id89_len1000	APPLE_id89_len1000	87.80	1016	108	5	1001	2016	1001	2000	0	1.21e+03	3016	3000	3455
ORANGE_id89_len2000	APPLE_id89_len2000	88.04	2024	218	7	3024	1001	1001	3000	0	2.48e+03	4024	4000	7103
ORANGE_id89_len5000	APPLE_id89_len5000	87.02	5070	586	24	1004	6073	1004	6001	0	5.92e+03	7072	7000	16979
ORANGE_id89_len10000	APPLE_id89_len10000	87.23	10194	1110	56	11194	1001	999	11000	0	1.2e+04	12192	12000	34560
ORANGE_id88_len1000	APPLE_id88_len1000	86.20	1007	130	2	1001	2007	1001	1998	0	1.18e+03	3009	3000	3386
ORANGE_id88_len2000	APPLE_id88_len2000	85.92	2024	256	7	3025	1002	1005	2999	0	2.31e+03	4029	4000	6618
ORANGE_id88_len5000	APPLE_id88_len5000	87.36	5055	578	20	6057	1003	1005	5998	0	6.05e+03	7061	7000	17344
ORANGE_id88_len10000	APPLE_id88_len10000	86.36	10183	1208	64	1000	11182	1000	11001	0	1.16e+04	12181	12000	33294
ORANGE_id87_len1000	APPLE_id87_len1000	84.88	1025	135	5	2025	1001	996	2000	0	1.11e+03	3020	3000	3174
ORANGE_id87_len2000	APPLE_id87_len2000	83.83	2053	283	18	3053	1001	997	3000	0	2.15e+03	4049	4000	6154
ORANGE_id87_len5000	APPLE_id87_len5000	85.17	5083	673	22	6082	1000	1000	6001	0	5.62e+03	7081	7000	16129
ORANGE_id87_len10000	APPLE_id87_len10000	85.47	10145	1328	51	11146	1002	1001	10999	0	1.13e+04	12146	12000	32446
ORANGE_id86_len1000	APPLE_id86_len1000	85.52	1015	143	2	2004	990	1001	2011	0	1.15e+03	3004	3000	3292
ORANGE_id86_len2000	APPLE_id86_len2000	84.10	2056	271	15	1001	3056	1001	3000	0	2.19e+03	4056	4000	6276
ORANGE_id86_len5000	APPLE_id86_len5000	84.41	5098	700	29	998	6095	998	6000	0	5.47e+03	7095	7000	15705
ORANGE_id86_len10000	APPLE_id86_len10000	85.11	10127	1377	41	11127	1001	1005	11000	0	1.12e+04	12131	12000	32096
ORANGE_id85_len1000	APPLE_id85_len1000	81.91	1017	166	4	2017	1001	1002	2000	1.5e-299	1.02e+03	3018	3000	2935
ORANGE_id85_len2000	APPLE_id85_len2000	84.87	2022	284	8	1001	3022	1001	3000	0	2.21e+03	4022	4000	6351
ORANGE_id85_len5000	APPLE_id85_len5000	84.26	5077	722	20	6077	1001	1001	6000	0	5.45e+03	7077	7000	15640
ORANGE_id85_len10000	APPLE_id85_len10000	83.42	10167	1520	49	999	11165	999	10999	0	1.06e+04	12166	12000	30451
ORANGE_id84_len1000	APPLE_id84_len1000	85.16	997	142	3	1015	2011	1010	2000	0	1.11e+03	3011	3000	3178
ORANGE_id84_len2000	APPLE_id84_len2000	81.64	2048	329	14	999	3046	999	2999	0	1.98e+03	4047	4000	5673
ORANGE_id84_len5000	APPLE_id84_len5000	82.66	5051	823	19	6053	1003	1001	5998	0	5.12e+03	7053	7000	14693
ORANGE_id84_len10000	APPLE_id84_len10000	83.38	10106	1570	41	1006	11111	1005	11000	0	1.06e+04	12111	12000	30283
ORANGE_id83_len1000	APPLE_id83_len1000	82.76	1015	163	3	2017	1003	996	1998	1.1e-304	1.04e+03	3012	3000	2984
ORANGE_id83_len2000	APPLE_id83_len2000	82.45	2046	336	8	977	3022	979	3001	0	2.05e+03	4021	4000	5890
ORANGE_id83_len5000	APPLE_id83_len5000	81.30	5080	875	26	6076	997	1000	6004	0	4.85e+03	7075	7000	13901
ORANGE_id83_len10000	APPLE_id83_len10000	81.78	10206	1662	60	994	11199	994	11001	0	9.97e+03	12198	12000	28611
ORANGE_id82_len1000	APPLE_id82_len1000	81.54	1024	164	8	1001	2024	1001	1999	1.3e-288	988	3025	3000	2831
ORANGE_id82_len2000	APPLE_id82_len2000	81.38	2014	361	7	3014	1001	1001	3000	0	1.92e+03	4014	4000	5518
ORANGE_id82_len5000	APPLE_id82_len5000	80.22	5090	915	31	6092	1003	1001	5998	0	4.66e+03	7092	7000	13377
ORANGE_id82_len10000	APPLE_id82_len10000	81.51	10127	1746	38	1000	11126	1000	11000	0	9.84e+03	12126	12000	28236
ORANGE_id81_len1000	APPLE_id81_len1000	79.25	1012	198	5	2011	1000	1002	2001	5.7e-260	893	3012	3000	2558
ORANGE_id81_len2000	APPLE_id81_len2000	80.65	2015	370	6	3018	1004	1003	2997	0	1.91e+03	4020	4000	5481
ORANGE_id81_len5000	APPLE_id81_len5000	80.29	5049	944	19	6051	1003	1001	5998	0	4.69e+03	7051	7000	13465
ORANGE_id81_len10000	APPLE_id81_len10000	79.80	10147	1903	49	11147	1001	1001	11000	0	9.18e+03	12147	12000	26342
ORANGE_id80_len1000	APPLE_id80_len1000	77.49	1004	207	7	2015	1012	1005	1989	1e-233	806	3019	3000	2308
ORANGE_id80_len2000	APPLE_id80_len2000	77.67	2038	413	11	3038	1001	1005	3000	0	1.7e+03	4042	4000	4888
ORANGE_id80_len5000	APPLE_id80_len5000	78.91	5055	1011	15	1001	6055	1001	6000	0	4.53e+03	7055	7000	12982
ORANGE_id80_len10000	APPLE_id80_len10000	78.47	10134	2038	44	1001	11134	1001	10990	0	8.74e+03	12144	12000	25082
ORANGE_id79_len1000	APPLE_id79_len1000	80.06	998	198	1	1002	1999	1002	1998	2.5e-267	918	3001	3000	2628
ORANGE_id79_len2000	APPLE_id79_len2000	77.52	2015	424	10	1021	3035	1015	3000	0	1.65e+03	4035	4000	4722
ORANGE_id79_len5000	APPLE_id79_len5000	77.36	5058	1086	18	6058	1001	1002	6000	0	4.15e+03	7059	7000	11919
ORANGE_id79_len10000	APPLE_id79_len10000	77.83	10191	2067	66	1000	11190	1000	10998	0	8.43e+03	12196	12000	24177
ORANGE_id78_len1000	APPLE_id78_len1000	77.27	1025	210	6	2022	998	1002	2003	4.1e-244	840	3023	3000	2407
ORANGE_id78_len2000	APPLE_id78_len2000	77.70	2031	421	11	3031	1001	1002	3000	0	1.68e+03	4037	4000	4824
ORANGE_id78_len5000	APPLE_id78_len5000	76.55	5062	1125	18	6063	1002	1001	6000	0	4.04e+03	7063	7000	11590
ORANGE_id78_len10000	APPLE_id78_len10000	77.39	10157	2141	50	1001	11157	1001	11002	0	8.36e+03	12155	12000	23974
ORANGE_id77_len1000	APPLE_id77_len1000	77.43	1010	219	3	2012	1003	998	1998	2e-244	842	3009	3000	2410
ORANGE_id77_len2000	APPLE_id77_len2000	75.37	2022	473	9	1004	3025	1004	3000	0	1.49e+03	4025	4000	4273
ORANGE_id77_len5000	APPLE_id77_len5000	75.72	5062	1157	28	6073	1012	1001	5990	0	3.79e+03	7073	7000	10882
ORANGE_id77_len10000	APPLE_id77_len10000	76.49	10136	2249	44	11135	1000	1000	11001	0	7.98e+03	12134	12000	22886
ORANGE_id76_len1000	APPLE_id76_len1000	74.80	980	236	4	1023	2002	1023	1991	3.2e-208	721	3011	3000	2065
ORANGE_id76_len2000	APPLE_id76_len2000	74.08	2045	481	13	1006	3050	1006	3001	0	1.4e+03	4049	4000	4022
ORANGE_id76_len5000	APPLE_id76_len5000	75.77	5055	1161	22	1002	6056	1002	5992	0	3.81e+03	7064	7000	10942
ORANGE_id76_len10000	APPLE_id76_len10000	75.26	10151	2358	51	1003	11153	1003	11000	0	7.49e+03	12153	12000	21494
ORANGE_id75_len1000	APPLE_id75_len1000	73.58	984	260	0	2000	1017	1001	1984	3.9e-200	695	3000	3000	1988
ORANGE_id75_len2000	APPLE_id75_len2000	74.32	2037	487	12	1001	3037	1001	3001	0	1.41e+03	4036	4000	4029
ORANGE_id75_len5000	APPLE_id75_len5000	73.15	5062	1306	19	6062	1001	992	6000	0	3.35e+03	7053	7000	9609
ORANGE_id75_len10000	APPLE_id75_len10000	74.06	10155	2480	50	11155	1001	1000	11000	0	7.08e+03	12154	12000	20323
ORANGE_id74_len1000	APPLE_id74_len1000	71.10	1014	270	5	2014	1001	1010	2000	8.7e-172	600	3023	3000	1718
ORANGE_id74_len2000	APPLE_id74_len2000	74.81	2009	488	8	1008	3016	1008	2998	0	1.44e+03	4018	4000	4114
ORANGE_id74_len5000	APPLE_id74_len5000	72.52	5048	1310	25	6077	1030	1001	5971	0	3.23e+03	7077	7000	9262
ORANGE_id74_len10000	APPLE_id74_len10000	72.71	10099	2625	37	1001	11099	1001	10968	0	6.6e+03	12136	12000	18944
ORANGE_id73_len1000	APPLE_id73_len1000	71.71	1011	271	5	2013	1003	1003	1998	2.7e-178	622	3015	3000	1780
ORANGE_id73_len2000	APPLE_id73_len2000	71.59	2038	536	16	1000	3037	1000	2994	0	1.21e+03	4043	4000	3460
ORANGE_id73_len5000	APPLE_id73_len5000	71.78	5054	1357	26	1002	6055	1002	5986	0	3.09e+03	7069	7000	8852
ORANGE_id73_len10000	APPLE_id73_len10000	71.39	10159	2745	56	11159	1001	1003	11000	0	6.03e+03	12161	12000	17306
ORANGE_id72_len1000	APPLE_id72_len1000	71.46	1002	281	2	1997	996	1009	2005	9.8e-173	604	3005	3000	1727
ORANGE_id72_len2000	APPLE_id72_len2000	72.55	2018	532	7	1003	3020	1003	2998	0	1.33e+03	4022	4000	3811
ORANGE_id72_len5000	APPLE_id72_len5000	71.47	5082	1367	29	1001	6082	1001	5999	0	3.02e+03	7083	7000	8663
ORANGE_id72_len10000	APPLE_id72_len10000	70.55	10165	2833	53	11162	998	1000	11003	0	5.73e+03	12161	12000	16443
ORANGE_id71_len1000	APPLE_id71_len1000	71.23	1015	277	4	2015	1001	1001	2000	2.3e-171	599	3015	3000	1714
ORANGE_id71_len2000	APPLE_id71_len2000	71.16	1990	542	8	2991	1002	1042	2999	0	1.17e+03	4041	4000	3361
ORANGE_id71_len5000	APPLE_id71_len5000	71.22	5055	1396	21	6055	1001	1005	6000	0	3.01e+03	7059	7000	8626
ORANGE_id71_len10000	APPLE_id71_len10000	69.78	10119	2931	43	11128	1010	1000	10991	0	5.49e+03	12127	12000	15751
ORANGE_id70_len1000	APPLE_id70_len1000	68.23	957	294	3	2001	1045	1019	1965	8.5e-132	468	3019	3000	1337
ORANGE_id70_len2000	APPLE_id70_len2000	69.81	2017	588	7	1000	3016	1000	2995	0	1.12e+03	4021	4000	3199
ORANGE_id70_len5000	APPLE_id70_len5000	69.57	5068	1459	28	1008	6075	1008	5992	0	2.65e+03	7083	7000	7598
ORANGE_id70_len10000	APPLE_id70_len10000	68.98	5106	1515	24	11177	6072	991	6027	0	2.59e+03	12167	12000	7441
ORANGE_id70_len10000	APPLE_id70_len10000	69.21	4979	1440	28	6007	1029	6087	10972	0	2.54e+03	12167	12000	7294
ORANGE_id69_len1000	APPLE_id69_len1000	68.95	992	288	7	1992	1001	1029	2000	1.9e-141	500	3025	3000	1429
ORANGE_id69_len2000	APPLE_id69_len2000	68.33	2024	624	7	1001	3024	1001	3007	1.7e-289	992	4017	4000	2841
ORANGE_id69_len5000	APPLE_id69_len5000	68.77	5015	1494	20	1061	6075	1057	5999	0	2.53e+03	7076	7000	7250
ORANGE_id69_len10000	APPLE_id69_len10000	67.19	10202	3142	67	1003	11204	1003	10999	0	4.44e+03	12205	12000	12730
ORANGE_id68_len1000	APPLE_id68_len1000	66.63	1007	320	3	2007	1001	1010	2000	1.9e-128	457	3016	3000	1305
ORANGE_id68_len2000	APPLE_id68_len2000	68.38	1189	372	2	2189	1001	1816	3000	1.5e-167	587	4023	4000	1679
ORANGE_id68_len2000	APPLE_id68_len2000	66.58	772	242	5	3024	2253	1000	1755	1.3e-92	338	4023	4000	965
ORANGE_id68_len5000	APPLE_id68_len5000	67.31	5060	1589	22	1008	6067	1008	6002	0	2.29e+03	7065	7000	6565
ORANGE_id68_len10000	APPLE_id68_len10000	67.10	10110	3202	39	11111	1002	1014	10999	0	4.53e+03	12124	12000	12994
ORANGE_id67_len1000	APPLE_id67_len1000	65.29	1017	336	5	2015	999	1003	2002	2.4e-105	380	3017	3000	1085
ORANGE_id67_len2000	APPLE_id67_len2000	66.77	2025	638	10	3035	1011	1001	2990	2.2e-257	885	4035	4000	2535
ORANGE_id67_len5000	APPLE_id67_len5000	66.08	4988	1622	21	5988	1001	1083	6000	0	2.02e+03	7079	7000	5789
ORANGE_id67_len10000	APPLE_id67_len10000	66.70	10111	3230	40	1023	11133	1023	10996	0	4.38e+03	12137	12000	12559
ORANGE_id66_len1000	APPLE_id66_len1000	66.42	965	307	5	1057	2021	1052	1999	3.7e-114	409	3022	3000	1169
ORANGE_id66_len2000	APPLE_id66_len2000	65.52	1885	624	9	1083	2967	1079	2937	3.6e-204	708	4035	4000	2028
ORANGE_id66_len5000	APPLE_id66_len5000	63.93	5048	1752	26	6048	1001	1022	6000	0	1.61e+03	7069	7000	4620
ORANGE_id66_len10000	APPLE_id66_len10000	65.76	8990	2936	40	1005	9994	1005	9852	0	3.56e+03	12149	12000	10199
ORANGE_id66_len10000	APPLE_id66_len10000	67.58	1024	331	1	10110	11133	9962	10984	5.9e-136	484	12149	12000	1383
ORANGE_id65_len1000	APPLE_id65_len1000	66.32	974	319	3	1019	1992	1019	1983	2.9e-116	416	3009	3000	1189
ORANGE_id65_len2000	APPLE_id65_len2000	63.31	1946	686	9	2963	1018	1066	2983	1.9e-167	586	4029	4000	1678
ORANGE_id65_len5000	APPLE_id65_len5000	63.61	5067	1776	25	996	6062	996	5994	0	1.56e+03	7073	7000	4467
ORANGE_id65_len10000	APPLE_id65_len10000	63.71	10175	3518	62	1001	11175	1001	11001	0	3.09e+03	12174	12000	8862
ORANGE_id64_len1000	APPLE_id64_len1000	63.08	929	323	6	1959	1031	1062	1970	4e-71	266	3020	3000	759
ORANGE_id64_len2000	APPLE_id64_len2000	65.45	2003	641	14	1017	3019	1017	2968	3.4e-211	732	4057	4000	2095
ORANGE_id64_len5000	APPLE_id64_len5000	63.45	2542	890	12	3534	6075	3490	5992	2.3e-233	806	7083	7000	2309
ORANGE_id64_len5000	APPLE_id64_len5000	61.54	2400	881	13	1037	3436	1036	3393	8.2e-160	562	7083	7000	1608
ORANGE_id64_len10000	APPLE_id64_len10000	63.23	7498	2640	35	11169	3672	1001	8381	0	2.27e+03	12169	12000	6496
ORANGE_id64_len10000	APPLE_id64_len10000	62.72	2390	862	10	3415	1026	8619	10979	4.7e-202	703	12169	12000	2013
ORANGE_id64_len10000	APPLE_id64_len10000	65.69	102	35	0	3631	3530	8418	8519	0.00028	46.4	12169	12000	128
ORANGE_id63_len1000	APPLE_id63_len1000	60.79	941	359	4	1066	2006	1066	1996	5e-52	203	3010	3000	577
ORANGE_id63_len2000	APPLE_id63_len2000	63.46	1218	430	5	1695	2912	1686	2888	1.8e-102	371	4037	4000	1059
ORANGE_id63_len2000	APPLE_id63_len2000	63.20	500	178	3	997	1496	997	1490	1.1e-32	139	4037	4000	394
ORANGE_id63_len5000	APPLE_id63_len5000	63.25	5061	1799	21	1004	6064	1004	6003	0	1.52e+03	7061	7000	4350
ORANGE_id63_len10000	APPLE_id63_len10000	63.03	9021	3219	39	10605	1588	1512	10419	0	2.63e+03	12134	12000	7540
ORANGE_id63_len10000	APPLE_id63_len10000	66.84	380	121	1	11133	10754	1002	1376	2.2e-38	160	12134	12000	453
ORANGE_id63_len10000	APPLE_id63_len10000	59.87	471	189	0	1470	1000	10531	11001	9e-17	87.9	12134	12000	247
ORANGE_id62_len1000	APPLE_id62_len1000	61.79	1005	369	5	1011	2015	1011	2000	2.7e-68	257	3015	3000	732
ORANGE_id62_len2000	APPLE_id62_len2000	61.58	2017	754	7	998	3014	998	2993	1.7e-132	470	4021	4000	1345
ORANGE_id62_len5000	APPLE_id62_len5000	62.00	3358	1225	12	6108	2751	981	4287	4.6e-263	905	7088	7000	2592
ORANGE_id62_len5000	APPLE_id62_len5000	61.01	1403	519	8	2407	1005	4622	5996	7.6e-84	310	7088	7000	884
ORANGE_id62_len10000	APPLE_id62_len10000	61.00	4285	1605	22	5286	1002	6781	10999	3.8e-270	929	12173	12000	2662
ORANGE_id62_len10000	APPLE_id62_len10000	60.81	2891	1098	12	8770	5880	3350	6205	1.5e-167	589	12173	12000	1684
ORANGE_id62_len10000	APPLE_id62_len10000	60.90	2266	839	17	11168	8903	1006	3224	1.3e-124	446	12173	12000	1275
ORANGE_id62_len10000	APPLE_id62_len10000	70.37	270	78	2	5815	5546	6268	6535	5.5e-32	138	12173	12000	392
ORANGE_id61_len1000	APPLE_id61_len1000	63.48	345	117	3	1018	1362	1018	1353	1.4e-19	95.2	3018	3000	268
ORANGE_id61_len1000	APPLE_id61_len1000	60.36	386	149	2	1537	1922	1523	1904	1e-11	69.1	3018	3000	193
ORANGE_id61_len2000	APPLE_id61_len2000	61.42	1112	408	8	2111	1000	1911	3001	3.6e-64	244	4053	4000	694
ORANGE_id61_len2000	APPLE_id61_len2000	62.60	385	138	2	2557	2173	1480	1858	3.5e-24	111	4053	4000	313
ORANGE_id61_len2000	APPLE_id61_len2000	62.20	246	93	0	3029	2784	1020	1265	8.5e-12	69.8	4053	4000	195
ORANGE_id61_len5000	APPLE_id61_len5000	61.06	2419	917	7	1050	3462	1043	3442	4.1e-164	576	7079	7000	1649
ORANGE_id61_len5000	APPLE_id61_len5000	60.18	1321	501	8	4708	6028	4658	5953	1.2e-66	253	7079	7000	720
ORANGE_id61_len5000	APPLE_id61_len5000	61.88	585	213	4	3881	4465	3844	4418	2.2e-29	129	7079	7000	365
ORANGE_id61_len5000	APPLE_id61_len5000	66.22	225	67	2	3551	3775	3528	3743	1.1e-16	86.8	7079	7000	244
ORANGE_id61_len10000	APPLE_id61_len10000	59.79	3569	1398	15	6759	3191	5317	8848	1.6e-188	658	12129	12000	1884
ORANGE_id61_len10000	APPLE_id61_len10000	59.80	3756	1462	16	11116	7361	1014	4721	9.6e-185	646	12129	12000	1848
ORANGE_id61_len10000	APPLE_id61_len10000	60.48	2118	804	11	3118	1001	8916	11000	1e-113	410	12129	12000	1171
ORANGE_id61_len10000	APPLE_id61_len10000	61.43	433	163	1	7306	6874	4776	5204	1.4e-23	111	12129	12000	312
ORANGE_id60_len1000	APPLE_id60_len1000	65.27	311	108	0	1096	1406	1096	1406	6.2e-29	126	3009	3000	357
ORANGE_id60_len1000	APPLE_id60_len1000	60.12	484	187	1	1517	2000	1514	1991	1.6e-22	105	3009	3000	296
ORANGE_id60_len2000	APPLE_id60_len2000	61.03	1781	669	8	2849	1069	1177	2932	6.5e-114	409	4027	4000	1168
ORANGE_id60_len5000	APPLE_id60_len5000	60.13	2832	1108	10	2135	4966	2111	4921	7.8e-154	542	7067	7000	1551
ORANGE_id60_len5000	APPLE_id60_len5000	61.12	823	310	4	5235	6057	5178	5990	1.5e-47	189	7067	7000	538
ORANGE_id60_len5000	APPLE_id60_len5000	65.22	276	95	1	1013	1288	1013	1287	2.6e-21	102	7067	7000	288
ORANGE_id60_len5000	APPLE_id60_len5000	62.21	307	115	1	1446	1752	1434	1739	2.5e-17	88.9	7067	7000	250
